Observer_name_1,Observer_name_2,Date,Site,Zone,Depth,Water_Temp,Visibility,Current,Group,Status,Diver_1_count,Diver_2_count,Total,Survey_Status,Survey_ID
Tobes,Tobes,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Shallow,29,20,0,Sessile invertebrates Sponge - Irregular,Healthy,1,0,1,1,676d3e8423bfcae5df4d9a87
Tobes,Tobes,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Shallow,29,20,0,Sessile invertebrates Sponge - Encrusting,Healthy,2,0,2,1,676d3e8423bfcae5df4d9a87
Tobes,Tobes,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Shallow,29,20,0,Substrate Sand,Healthy,14,0,14,1,676d3e8423bfcae5df4d9a87
Tobes,Tobes,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Shallow,29,20,0,Substrate Rubble,Healthy,49,0,49,1,676d3e8423bfcae5df4d9a87
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Hard Coral Branching,Healthy,1,0,1,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Hard Coral Laminar,Healthy,2,0,2,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Hard Coral Submassive,Healthy,1,0,1,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Hard Coral Solitary,Healthy,1,0,1,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Soft Coral,Healthy,3,0,3,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Algae Turf,Healthy,18,0,18,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Algae Macro,Healthy,34,0,34,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Algae Coralline,Healthy,3,0,3,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Sessile invertebrates Sponge - Irregular,Healthy,5,0,5,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Sessile invertebrates Sponge - Encrusting,Healthy,10,0,10,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Substrate Sand,Healthy,27,0,27,1,676d3e8423bfcae5df4d9a93
Maggie Dryden,Emma Mclellan,2024-12-03 00:00:00,Maluay Malatapay MPA,2,Deep,29,14,0,Substrate Rubble,Healthy,15,0,15,1,676d3e8423bfcae5df4d9a93
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Hard Coral Branching,Healthy,4,0,4,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Hard Coral Tabulate,Healthy,1,0,1,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Hard Coral Encrusting,Healthy,2,0,2,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Hard Coral Encrusting,Healthy,22,0,22,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Hard Coral Submassive,Healthy,10,0,10,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Hard Coral Solitary,Healthy,2,0,2,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Soft Coral,Healthy,4,0,4,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Soft Coral Organ Pipe,Healthy,1,0,1,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Algae Turf,Healthy,8,0,8,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Algae Macro,Healthy,1,0,1,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Algae Coralline,Healthy,14,0,14,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Algae Filamentous,Healthy,16,0,16,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Sessile invertebrates Sponge - Irregular,Healthy,7,0,7,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Sessile invertebrates Sponge - Encrusting,Healthy,5,0,5,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Sessile invertebrates Ascidian,Healthy,2,0,2,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Substrate Sand,Healthy,16,0,16,1,676d3e8423bfcae5df4d9aa0
Ella Nickolaus,Ella Nickolaus,2024-12-03 00:00:00,Kookoos,2,Deep,29,14,1,Substrate Rubble,Healthy,5,0,5,1,676d3e8423bfcae5df4d9aa0
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Hard Coral Branching,Healthy,2,0,2,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Hard Coral Encrusting,Healthy,6,0,6,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Hard Coral Submassive,Healthy,18,0,18,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Hard Coral Solitary,Healthy,3,0,3,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Soft Coral,Healthy,33,0,33,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Soft Coral Gorgonian,Healthy,3,0,3,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Soft Coral Organ Pipe,Healthy,1,0,1,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Algae Turf,Healthy,13,0,13,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Algae Coralline,Healthy,5,0,5,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Algae Filamentous,Healthy,1,0,1,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Sessile invertebrates Sponge - Irregular,Healthy,4,0,4,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Sessile invertebrates Sponge - Encrusting,Healthy,5,0,5,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Substrate Sand,Healthy,11,0,11,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Substrate Rock,Healthy,9,0,9,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Substrate Rubble,Healthy,3,0,3,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Medium,29,10,1,Hard Coral Submassive,Partially Bleaching,2,0,2,1,676d3e8423bfcae5df4d9ab2
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Hard Coral Branching,Healthy,2,0,2,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Hard Coral Tabulate,Healthy,1,0,1,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Hard Coral Encrusting,Healthy,11,0,11,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Hard Coral Submassive,Healthy,18,0,18,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Hard Coral Solitary,Healthy,1,0,1,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Soft Coral,Healthy,28,0,28,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Other Cnidarian Anemone,Healthy,2,0,2,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Algae Turf,Healthy,32,0,32,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Algae Macro,Healthy,1,0,1,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Algae Coralline,Healthy,6,0,6,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Algae Filamentous,Healthy,5,0,5,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Algae Halimeda,Healthy,1,0,1,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Sessile invertebrates Sponge - Irregular,Healthy,1,0,1,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Sessile invertebrates Sponge - Encrusting,Healthy,1,0,1,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Sessile invertebrates Ascidian - Encrusting,Healthy,1,0,1,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Substrate Sand,Healthy,5,0,5,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Substrate Rubble,Healthy,1,0,1,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-03 00:00:00,Kookoos,1,Shallow,29,10,1,Hard Coral Submassive,Recently Killed Coral,1,0,1,1,676d3e8523bfcae5df4d9ac3
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,1,Deep,29,6,0,Hard Coral Branching,Healthy,1,0,1,1,676d3e8523bfcae5df4d9ad6
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,1,Deep,29,6,0,Soft Coral,Healthy,5,0,5,1,676d3e8523bfcae5df4d9ad6
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,1,Deep,29,6,0,Algae Filamentous,Healthy,18,0,18,1,676d3e8523bfcae5df4d9ad6
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,1,Deep,29,6,0,Sessile invertebrates Sponge - Irregular,Healthy,2,0,2,1,676d3e8523bfcae5df4d9ad6
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,1,Deep,29,6,0,Substrate Sand,Healthy,94,0,94,1,676d3e8523bfcae5df4d9ad6
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Hard Coral Branching,Healthy,2,0,2,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Hard Coral Encrusting,Healthy,4,0,4,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Hard Coral Submassive,Healthy,4,0,4,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Hard Coral Solitary,Healthy,3,0,3,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Soft Coral,Healthy,2,0,2,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Algae Turf,Healthy,17,0,17,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Algae Macro,Healthy,1,0,1,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Algae Coralline,Healthy,9,0,9,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Algae Filamentous,Healthy,6,0,6,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Algae Halimeda,Healthy,1,0,1,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Algae Seagrass,Healthy,12,0,12,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Sessile invertebrates Sponge - Irregular,Healthy,1,0,1,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Sessile invertebrates Sponge - Encrusting,Healthy,2,0,2,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Sessile invertebrates Ascidian,Healthy,1,0,1,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Substrate Sand,Healthy,16,0,16,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Substrate Rock,Healthy,2,0,2,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Substrate Rubble,Healthy,31,0,31,1,676d3e8523bfcae5df4d9adc
Emma Gallagher,Emma Gallagher,2024-12-04 00:00:00,Lutoban North MPA,2,Shallow,29,20,0,Hard Coral Branching,Recently Killed Coral,3,0,3,1,676d3e8523bfcae5df4d9adc
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Hard Coral Branching,Healthy,10,0,10,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Hard Coral Encrusting,Healthy,1,0,1,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Hard Coral Encrusting,Healthy,11,0,11,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Hard Coral Submassive,Healthy,4,0,4,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Hard Coral Solitary,Healthy,3,0,3,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Soft Coral,Healthy,3,0,3,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Algae Turf,Healthy,2,0,2,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Algae Coralline,Healthy,5,0,5,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Algae Filamentous,Healthy,16,0,16,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Algae Seagrass,Healthy,6,0,6,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Sessile invertebrates Sponge - Irregular,Healthy,5,0,5,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Sessile invertebrates Sponge - Encrusting,Healthy,2,0,2,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Substrate Sand,Healthy,36,0,36,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,1,Shallow,29,6,1,Substrate Rubble,Healthy,16,0,16,1,676d3e8523bfcae5df4d9aef
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Hard Coral Branching,Healthy,5,0,5,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Hard Coral Tabulate,Healthy,14,0,14,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Hard Coral Encrusting,Healthy,8,0,8,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Hard Coral Submassive,Healthy,6,0,6,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Hard Coral Solitary,Healthy,10,0,10,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Soft Coral,Healthy,6,0,6,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Algae Turf,Healthy,3,0,3,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Algae Macro,Healthy,2,0,2,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Algae Coralline,Healthy,11,0,11,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Algae Filamentous,Healthy,9,0,9,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Algae Halimeda,Healthy,2,0,2,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Sessile invertebrates Sponge - Irregular,Healthy,5,0,5,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Sessile invertebrates Sponge - Encrusting,Healthy,2,0,2,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Sessile invertebrates Ascidian,Healthy,2,0,2,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Substrate Sand,Healthy,15,0,15,1,676d3e8523bfcae5df4d9afe
Ella Nickolaus,Ella Nickolaus,2024-12-04 00:00:00,Lutoban North MPA,2,Medium,29,10,1,Substrate Rock,Healthy,20,0,20,1,676d3e8523bfcae5df4d9afe
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Hard Coral Branching,Healthy,12,0,12,1,676d3e8523bfcae5df4d9b0f
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Hard Coral Columnar,Healthy,1,0,1,1,676d3e8523bfcae5df4d9b0f
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Hard Coral Laminar,Healthy,1,0,1,1,676d3e8523bfcae5df4d9b0f
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Hard Coral Encrusting,Healthy,6,0,6,1,676d3e8523bfcae5df4d9b0f
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Hard Coral Submassive,Healthy,5,0,5,1,676d3e8523bfcae5df4d9b0f
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Soft Coral,Healthy,1,0,1,1,676d3e8523bfcae5df4d9b0f
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Other Cnidarian Zoanthid,Healthy,1,0,1,1,676d3e8523bfcae5df4d9b0f
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Algae Turf,Healthy,17,0,17,1,676d3e8523bfcae5df4d9b0f
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Algae Macro,Healthy,11,0,11,1,676d3e8523bfcae5df4d9b0f
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Algae Coralline,Healthy,10,0,10,1,676d3e8523bfcae5df4d9b0f
Emma Mclellan,Maggie Drydeb,2024-12-04 00:00:00,Antulang,1,Deep,29,14,1,Algae Seagrass,Healthy,16,0,16,1,676d3e8523bfcae5df4d9b0f
