Period,Site,Corallivore Density,Corallivore Density_N,Corallivore Density_SD,Corallivore Density_SE,Corallivore Density_CI_low,Corallivore Density_CI_high,Corallivore Density_EB_low,Corallivore Density_EB_high,Detritivore Density,Detritivore Density_N,Detritivore Density_SD,Detritivore Density_SE,Detritivore Density_CI_low,Detritivore Density_CI_high,Detritivore Density_EB_low,Detritivore Density_EB_high,Omnivore Density,Omnivore Density_N,Omnivore Density_SD,Omnivore Density_SE,Omnivore Density_CI_low,Omnivore Density_CI_high,Omnivore Density_EB_low,Omnivore Density_EB_high,Carnivore Density,Carnivore Density_N,Carnivore Density_SD,Carnivore Density_SE,Carnivore Density_CI_low,Carnivore Density_CI_high,Carnivore Density_EB_low,Carnivore Density_EB_high,Herbivore Density,Herbivore Density_N,Herbivore Density_SD,Herbivore Density_SE,Herbivore Density_CI_low,Herbivore Density_CI_high,Herbivore Density_EB_low,Herbivore Density_EB_high,Total Density,Total Density_N,Total Density_SD,Total Density_SE,Total Density_CI_low,Total Density_CI_high,Total Density_EB_low,Total Density_EB_high,Total Biomass Density,Total Biomass Density_N,Total Biomass Density_SD,Total Biomass Density_SE,Total Biomass Density_CI_low,Total Biomass Density_CI_high,Total Biomass Density_EB_low,Total Biomass Density_EB_high,Commercial Density,Commercial Density_N,Commercial Density_SD,Commercial Density_SE,Commercial Density_CI_low,Commercial Density_CI_high,Commercial Density_EB_low,Commercial Density_EB_high,Commercial Biomass Density,Commercial Biomass Density_N,Commercial Biomass Density_SD,Commercial Biomass Density_SE,Commercial Biomass Density_CI_low,Commercial Biomass Density_CI_high,Commercial Biomass Density_EB_low,Commercial Biomass Density_EB_high,Species Richness,Number of Surveys,Average Species Richness,Species Richness Shallow,Number of Surveys Shallow,Average Species Richness Shallow,Species Richness Medium,Number of Surveys Medium,Average Species Richness Medium,Species Richness Deep,Number of Surveys Deep,Average Species Richness Deep
Autumn/Winter 24/25,Kookoos,11.0,31,5.57,1.0,8.96,13.04,10.0,12.0,10.97,31,7.19,1.29,8.33,13.6,9.68,12.26,7.48,31,5.27,0.95,5.55,9.42,6.54,8.43,64.94,31,56.14,10.08,44.34,85.53,54.85,75.02,459.9,31,232.24,41.71,374.72,545.09,418.19,501.62,554.29,31,238.8,42.89,466.7,641.88,511.4,597.18,12.35,31,7.61,1.37,9.55,15.14,10.98,13.71,57.81,31,65.6,11.78,33.74,81.87,46.02,69.59,4.73,31,5.25,0.94,2.8,6.65,3.78,5.67,35,31,1.13,25.0,12.0,2.08,30.0,9.0,3.33,28.0,10.0,2.8
Autumn/Winter 24/25,Guinsuan MPA,8.76,25,5.23,1.05,6.6,10.92,7.71,9.81,13.84,25,8.08,1.62,10.51,17.17,12.22,15.46,9.16,25,6.71,1.34,6.39,11.93,7.82,10.5,58.52,25,54.66,10.93,35.96,81.08,47.59,69.45,385.6,25,300.8,60.16,261.43,509.77,325.44,445.76,475.88,25,341.09,68.22,335.08,616.68,407.66,544.1,14.64,25,20.32,4.06,6.25,23.03,10.58,18.7,54.84,25,52.17,10.43,33.3,76.38,44.41,65.27,7.47,25,16.66,3.33,0.6,14.35,4.14,10.81,38,25,1.52,24.0,8.0,3.0,31.0,9.0,3.44,31.0,8.0,3.88
Autumn/Winter 24/25,Dalakit MPA,4.4,5,2.88,1.29,0.82,7.98,3.11,5.69,15.8,5,10.28,4.6,3.03,28.57,11.2,20.4,6.4,5,3.21,1.44,2.42,10.38,4.96,7.84,73.4,5,38.12,17.05,26.07,120.73,56.35,90.45,273.0,5,155.82,69.68,79.53,466.47,203.32,342.68,373.0,5,195.66,87.5,130.06,615.94,285.5,460.5,14.93,5,10.65,4.76,1.71,28.15,10.17,19.69,66.2,5,55.98,25.03,0.0,135.71,41.17,91.23,8.83,5,7.69,3.44,0.0,18.38,5.38,12.27,29,5,5.8,29.0,5.0,5.8,,,,,,
Autumn/Winter 24/25,Basak Can-Unsang MPA,21.17,24,16.87,3.44,14.04,28.29,17.72,24.61,17.79,24,21.85,4.46,8.57,27.02,13.33,22.25,7.12,24,7.55,1.54,3.94,10.31,5.58,8.67,82.83,24,58.87,12.02,57.97,107.69,70.82,94.85,519.96,24,324.36,66.21,382.99,656.92,453.75,586.17,648.88,24,389.34,79.47,484.47,813.28,569.4,728.35,29.99,24,33.49,6.84,15.85,44.14,23.16,36.83,169.46,24,211.06,43.08,80.33,258.58,126.38,212.54,15.26,24,18.45,3.77,7.47,23.05,11.49,19.02,42,24,1.75,30.0,6.0,5.0,33.0,9.0,3.67,36.0,9.0,4.0
Autumn/Winter 24/25,Lutoban North MPA,10.17,29,5.7,1.06,8.01,12.34,9.11,11.23,13.41,29,7.94,1.48,10.39,16.44,11.94,14.89,10.17,29,5.31,0.99,8.15,12.19,9.19,11.16,96.55,29,72.88,13.53,68.83,124.27,83.02,110.08,452.28,29,236.12,43.85,362.46,542.09,408.43,496.12,582.59,29,285.81,53.07,473.87,691.3,529.51,635.66,12.12,29,17.55,3.26,5.45,18.8,8.86,15.38,72.97,29,115.72,21.49,28.95,116.98,51.48,94.45,4.63,29,5.9,1.1,2.39,6.88,3.54,5.73,41,29,1.41,36.0,9.0,4.0,30.0,11.0,2.73,32.0,9.0,3.56
Spring/Summer 25,Lutoban Pier,12.43,42,6.29,0.97,10.47,14.39,11.46,13.4,8.9,42,7.17,1.11,6.67,11.14,7.8,10.01,12.71,42,7.48,1.15,10.38,15.04,11.56,13.87,109.86,42,77.14,11.9,85.82,133.9,97.95,121.76,565.71,42,274.76,42.4,480.09,651.33,523.32,608.11,709.62,42,312.34,48.2,612.29,806.95,661.42,757.81,12.65,42,12.62,1.95,8.72,16.58,10.7,14.6,66.52,42,102.97,15.89,34.44,98.61,50.64,82.41,6.39,42,11.06,1.71,2.94,9.84,4.68,8.1,39,42,0.93,28.0,15.0,1.87,32.0,14.0,2.29,34.0,13.0,2.62
Spring/Summer 25,Salag MPA,10.54,37,4.73,0.78,8.96,12.12,9.76,11.32,15.49,37,7.02,1.15,13.15,17.83,14.33,16.64,4.27,37,3.7,0.61,3.04,5.5,3.66,4.88,77.11,37,50.11,8.24,60.4,93.82,68.87,85.35,404.27,37,219.63,36.11,331.04,477.5,368.16,440.38,511.68,37,226.27,37.2,436.24,587.12,474.48,548.87,16.8,37,25.73,4.23,8.22,25.37,12.57,21.03,71.03,37,69.08,11.36,48.0,94.06,59.67,82.38,10.02,37,12.86,2.11,5.73,14.3,7.9,12.13,34,37,0.92,30.0,13.0,2.31,29.0,12.0,2.42,30.0,12.0,2.5
Spring/Summer 25,Mojon MPA,9.2,10,5.22,1.65,5.46,12.94,7.55,10.85,11.7,10,4.83,1.53,8.24,15.16,10.17,13.23,25.7,10,12.23,3.87,16.95,34.45,21.83,29.57,127.5,10,100.0,31.62,55.96,199.04,95.88,159.12,700.9,10,259.46,82.05,515.3,886.5,618.85,782.95,875.0,10,275.37,87.08,678.01,1071.99,787.92,962.08,17.31,10,18.14,5.74,4.33,30.28,11.57,23.05,124.2,10,163.99,51.86,6.89,241.51,72.34,176.06,9.46,10,14.81,4.68,0.0,20.05,4.78,14.14,32,10,3.2,25.0,5.0,5.0,30.0,5.0,6.0,,,
Spring/Summer 25,Maluay Malatapay MPA,8.72,40,6.44,1.02,6.66,10.79,7.71,9.74,12.95,40,6.42,1.02,10.9,15.0,11.93,13.97,15.78,40,7.88,1.25,13.26,18.29,14.53,17.02,134.93,40,133.9,21.17,92.1,177.75,113.75,156.1,514.42,40,424.13,67.06,378.78,650.07,447.36,581.49,686.8,40,458.5,72.49,540.17,833.43,614.31,759.29,27.89,40,31.38,4.96,17.85,37.93,22.93,32.85,241.0,40,287.45,45.45,149.07,332.93,195.55,286.45,23.3,40,31.89,5.04,13.1,33.5,18.26,28.34,36,40,0.9,32.0,14.0,2.29,29.0,13.0,2.23,30.0,13.0,2.31
Spring/Summer 25,Lutoban South MPA,9.07,40,4.74,0.75,7.56,10.59,8.33,9.82,9.2,40,4.7,0.74,7.7,10.7,8.46,9.94,9.55,40,5.19,0.82,7.89,11.21,8.73,10.37,58.88,40,37.75,5.97,46.8,70.95,52.91,64.84,374.9,40,195.06,30.84,312.52,437.28,344.06,405.74,461.6,40,214.7,33.95,392.94,530.26,427.65,495.55,9.88,40,11.94,1.89,6.06,13.69,7.99,11.76,62.48,40,101.99,16.13,29.86,95.09,46.35,78.6,5.97,40,10.88,1.72,2.49,9.45,4.25,7.69,34,40,0.85,28.0,14.0,2.0,28.0,14.0,2.0,28.0,12.0,2.33
Spring/Summer 25,Lutoban North MPA,11.54,39,5.3,0.85,9.82,13.26,10.69,12.39,11.44,39,6.0,0.96,9.49,13.38,10.47,12.4,11.77,39,6.56,1.05,9.64,13.9,10.72,12.82,70.92,39,50.9,8.15,54.42,87.42,62.77,79.07,498.46,39,163.58,26.19,445.43,551.49,472.27,524.66,604.13,39,190.43,30.49,542.4,665.86,573.63,634.62,9.45,39,6.03,0.96,7.5,11.41,8.49,10.42,56.41,39,56.92,9.11,37.96,74.86,47.3,65.52,4.19,39,4.97,0.8,2.58,5.8,3.39,4.99,32,39,0.82,28.0,12.0,2.33,26.0,15.0,1.73,27.0,12.0,2.25
Spring/Summer 25,Andulay MPA,10.71,38,5.16,0.84,9.01,12.41,9.87,11.55,11.32,38,6.96,1.13,9.03,13.6,10.19,12.44,14.55,38,8.73,1.42,11.68,17.42,13.14,15.97,111.58,38,81.52,13.22,84.78,138.38,98.35,124.8,637.37,38,215.71,34.99,566.47,708.27,602.38,672.36,785.53,38,253.09,41.06,702.34,868.72,744.47,826.58,12.41,38,7.52,1.22,9.94,14.88,11.19,13.63,70.26,38,73.21,11.88,46.2,94.33,58.39,82.14,6.3,38,5.85,0.95,4.37,8.22,5.35,7.25,37,38,0.97,31.0,12.0,2.58,32.0,13.0,2.46,28.0,13.0,2.15
Spring/Summer 25,Kookoos,10.47,36,4.47,0.74,8.96,11.98,9.73,11.22,9.25,36,7.68,1.28,6.65,11.85,7.97,10.53,9.58,36,5.72,0.95,7.65,11.52,8.63,10.54,84.67,36,69.84,11.64,61.04,108.3,73.03,96.31,619.5,36,414.89,69.15,479.12,759.88,550.35,688.65,733.47,36,460.51,76.75,577.66,889.29,656.72,810.22,21.55,36,33.31,5.55,10.28,32.83,16.0,27.11,159.25,36,325.01,54.17,49.28,269.22,105.08,213.42,14.77,36,33.19,5.53,3.54,26.0,9.24,20.3,34,36,0.94,23.0,12.0,1.92,27.0,12.0,2.25,29.0,12.0,2.42
Spring/Summer 25,Guinsuan MPA,9.58,26,7.41,1.45,6.58,12.57,8.12,11.03,24.0,26,11.15,2.19,19.5,28.5,21.81,26.19,9.31,26,9.19,1.8,5.6,13.02,7.51,11.11,90.31,26,56.82,11.14,67.36,113.26,79.16,101.45,922.08,26,623.8,122.34,670.12,1174.03,799.74,1044.41,1055.27,26,650.33,127.54,792.6,1317.94,927.73,1182.81,23.15,26,36.2,7.1,8.52,37.77,16.04,30.25,247.08,26,390.43,76.57,89.38,404.77,170.51,323.65,15.93,26,33.37,6.54,2.45,29.41,9.39,22.47,32,26,1.23,28.0,8.0,3.5,29.0,10.0,2.9,26.0,8.0,3.25
Spring/Summer 25,Dalakit MPA,9.12,8,5.64,1.99,4.41,13.84,7.13,11.12,15.12,8,6.01,2.12,10.1,20.15,13.0,17.25,9.25,8,2.76,0.98,6.94,11.56,8.27,10.23,63.5,8,17.3,6.11,49.04,77.96,57.39,69.61,224.38,8,125.4,44.33,119.54,329.21,180.04,268.71,321.38,8,126.46,44.71,215.65,427.1,276.67,366.08,10.58,8,6.13,2.17,5.46,15.7,8.42,12.75,45.62,8,23.38,8.27,26.07,65.18,37.36,53.89,6.79,8,5.71,2.02,2.02,11.56,4.77,8.81,29,8,3.62,29.0,8.0,3.62,,,,,,
Spring/Summer 25,Basak Can-Unsang MPA,17.12,25,13.68,2.74,11.47,22.77,14.38,19.86,19.68,25,28.5,5.7,7.92,31.44,13.98,25.38,8.2,25,5.77,1.15,5.82,10.58,7.05,9.35,108.68,25,78.73,15.75,76.18,141.18,92.93,124.43,561.04,25,286.3,57.26,442.86,679.22,503.78,618.3,714.72,25,326.5,65.3,579.95,849.49,649.42,780.02,31.65,25,42.84,8.57,13.97,49.34,23.09,40.22,182.88,25,245.75,49.15,81.44,284.32,133.73,232.03,24.58,25,42.08,8.42,7.21,41.95,16.16,32.99,37,25,1.48,25.0,9.0,2.78,29.0,8.0,3.62,35.0,8.0,4.38
Spring/Summer 25,Antulang,10.4,40,7.66,1.21,7.95,12.85,9.19,11.61,12.1,40,8.77,1.39,9.3,14.9,10.71,13.49,19.77,40,14.26,2.26,15.21,24.34,17.52,22.03,90.35,40,76.43,12.08,65.91,114.79,78.27,102.43,666.62,40,304.48,48.14,569.25,764.0,618.48,714.77,799.25,40,344.58,54.48,689.05,909.45,744.77,853.73,16.18,40,20.87,3.3,9.5,22.85,12.88,19.48,94.92,40,112.6,17.8,58.91,130.94,77.12,112.73,10.76,40,21.34,3.37,3.93,17.59,7.39,14.14,37,40,0.92,32.0,14.0,2.29,31.0,13.0,2.38,31.0,13.0,2.38
Spring/Summer 25,Santa Catalina Cawitan,5.25,4,4.11,2.06,0.0,11.79,3.19,7.31,11.75,4,6.99,3.5,0.62,22.88,8.25,15.25,5.75,4,5.62,2.81,0.0,14.69,2.94,8.56,21.75,4,8.18,4.09,8.73,34.77,17.66,25.84,42.0,4,25.03,12.52,2.17,81.83,29.48,54.52,86.5,4,37.22,18.61,27.27,145.73,67.89,105.11,1.86,4,1.48,0.74,0.0,4.22,1.12,2.6,16.0,4,10.3,5.15,0.0,32.38,10.85,21.15,0.8,4,0.68,0.34,0.0,1.88,0.46,1.14,20,4,5.0,20.0,4.0,5.0,,,,,,
Spring/Summer 25,Latason MPA,7.38,26,5.37,1.05,5.21,9.56,6.33,8.44,9.81,26,7.07,1.39,6.95,12.66,8.42,11.19,10.0,26,6.05,1.19,7.56,12.44,8.81,11.19,43.77,26,30.02,5.89,31.64,55.89,37.88,49.66,330.96,26,153.7,30.14,268.88,393.04,300.82,361.1,401.92,26,182.1,35.71,328.37,475.48,366.21,437.64,6.67,26,5.11,1.0,4.61,8.74,5.67,7.68,40.85,26,39.15,7.68,25.03,56.66,33.17,48.52,3.11,26,3.84,0.75,1.56,4.66,2.36,3.86,28,26,1.08,27.0,14.0,1.93,27.0,12.0,2.25,,,
Spring/Summer 25,Santa Catalina Manalongon,0.25,8,0.71,0.25,0.0,0.84,0.0,0.5,12.5,8,7.87,2.78,5.92,19.08,9.72,15.28,3.0,8,2.39,0.85,1.0,5.0,2.15,3.85,47.25,8,24.28,8.59,26.95,67.55,38.66,55.84,80.75,8,59.92,21.19,30.65,130.85,59.56,101.94,143.75,8,88.74,31.37,69.56,217.94,112.38,175.12,1.5,8,0.93,0.33,0.72,2.28,1.17,1.83,16.0,8,12.73,4.5,5.36,26.64,11.5,20.5,0.72,8,0.67,0.24,0.16,1.28,0.48,0.95,19,8,2.38,19.0,8.0,2.38,,,,,,
