Date,Site,Corallivore Density,Detritivore Density,Omnivore Density,Carnivore Density,Herbivore Density,Commercial Biomass,Total Biomass
2023-11-15,Antulang,16.0,20.5,21.5,30.5,496.5,4340.2176738230855,13016.611474254267
2023-11-27,Antulang,7.6,12.4,11.4,33.4,472.4,10494.130368142098,30906.82659633743
2023-12-09,Antulang,11.0,12.0,15.5,32.5,305.5,1520.8949962210531,9089.388920260883
2023-12-22,Antulang,26.5,47.5,29.5,80.0,1634.0,57466.1417097105,89744.9122266656
2024-01-04,Antulang,12.25,18.5,16.5,31.75,378.0,4093.0164396611494,21101.345238609538
2024-02-07,Antulang,15.0,13.5,25.0,46.5,489.5,2786.386588789906,15870.20097381857
2024-02-13,Antulang,8.25,8.0,7.5,72.25,455.0,57904.5299389564,76736.47054280767
2024-02-27,Antulang,10.0,17.5,18.5,31.0,532.5,1750.898774774027,14305.736660258866
2024-03-08,Antulang,13.333333333333334,11.333333333333334,22.333333333333332,32.333333333333336,366.0,2844.806888399257,19562.66274813293
2024-03-15,Antulang,11.666666666666666,16.666666666666668,19.333333333333332,74.33333333333333,675.0,8448.9576496823,45254.13291997913
2024-04-09,Antulang,12.75,13.5,13.5,43.25,315.0,5364.0689685600155,19951.184742283906
2024-05-11,Antulang,6.0,17.666666666666668,14.0,170.0,499.3333333333333,2709.781301229869,16289.403764257373
2024-06-06,Antulang,15.333333333333334,13.833333333333334,21.333333333333332,98.66666666666667,666.1666666666666,45246.63595235528,81219.32801174987
2024-08-03,Antulang,13.0,15.0,31.666666666666668,149.66666666666666,878.3333333333334,19105.883227828803,38819.52961760628
2024-08-29,Antulang,9.5,12.0,11.5,51.5,407.0,7175.094712847036,12113.297812290584
2024-10-05,Antulang,15.25,24.25,34.25,84.5,959.0,13121.857972129252,71255.52226927248
2024-11-06,Antulang,20.5,24.5,35.0,99.5,1006.0,3335.4687506645,25603.703212086708
2024-11-16,Antulang,14.0,20.0,12.0,58.0,846.0,16440.99387939346,24824.55128330539
2024-12-11,Antulang,8.0,12.5,9.5,175.5,410.0,73571.8085090178,79488.83691672498
2024-12-19,Antulang,12.0,9.0,11.666666666666666,71.66666666666667,424.3333333333333,18591.35445563958,35828.94375573252
2025-01-14,Antulang,10.2,8.4,20.0,37.0,521.4,11219.91864220036,56608.40023767308
2025-01-24,Antulang,12.5,11.5,21.0,50.5,723.5,2940.1862149027766,45279.92272546011
2025-02-04,Antulang,24.333333333333332,14.0,24.333333333333332,40.0,852.6666666666666,41663.5512578615,77972.9750461435
2025-02-21,Antulang,10.0,8.333333333333334,14.666666666666666,46.0,392.6666666666667,3638.9955088457327,14673.953337268353
2025-02-25,Antulang,16.0,7.0,21.0,17.0,330.0,1860.604942204147,5870.647132699333
2025-03-07,Antulang,7.666666666666667,7.0,15.0,26.666666666666668,451.0,3912.0153762070236,20053.489030561872
2025-03-13,Antulang,6.0,8.0,23.0,35.5,503.0,17941.251695807587,45687.22405789942
2025-04-03,Antulang,8.0,13.5,10.5,19.5,688.0,2644.8374631350716,15633.32654574237
2025-04-16,Antulang,6.666666666666667,4.333333333333333,15.666666666666666,40.333333333333336,665.3333333333334,6451.316837162838,23964.91929277783
2025-04-24,Antulang,10.0,14.5,13.0,157.5,972.5,18562.097947576516,34714.90184653869
