Date,Site,Corallivore Density,Detritivore Density,Omnivore Density,Carnivore Density,Herbivore Density,Commercial Biomass,Total Biomass
2019-04-09,Kookoos,24.0,13.25,12.625,10.0,52.875,23088.17373632374,42738.35617265864
2019-05-20,Kookoos,20.5,15.0,9.25,15.5,113.25,8961.514748094649,19957.452990907856
2019-07-30,Kookoos,43.0,25.5,46.5,56.0,761.0,89748.73367129738,102684.20035523255
2019-07-31,Kookoos,57.5,44.0,49.5,23.0,222.0,15493.520997247964,39758.996483144474
2019-08-22,Kookoos,45.0,30.5,24.5,38.5,184.0,36719.87539007154,54211.469401015405
2019-11-11,Kookoos,31.666666666666668,23.666666666666668,18.833333333333332,16.5,125.5,12144.241661271446,26644.895072470485
2019-11-25,Kookoos,24.25,15.0,17.25,17.75,96.25,11033.722947148235,23213.7784530464
2019-12-09,Kookoos,1.5,0.3333333333333333,1.1666666666666667,1.5,12.5,428.7765999312548,1681.4666516831967
2019-12-12,Kookoos,9.083333333333334,8.083333333333334,6.5,17.166666666666668,33.666666666666664,17932.479497967375,27672.352508489224
2019-12-27,Kookoos,16.0,17.833333333333332,11.666666666666666,6.0,56.166666666666664,13016.008979048718,25458.518981673686
2022-06-09,Kookoos,13.4,6.4,10.4,30.4,679.8,68091.61961819479,97999.55487383112
2022-07-11,Kookoos,14.0,10.0,6.0,79.0,405.0,1714.123397930258,6996.973440021761
2022-08-17,Kookoos,11.0,8.0,4.5,109.25,370.0,21052.53954668129,49067.94584248176
2022-08-25,Kookoos,26.0,21.0,12.666666666666666,90.33333333333333,569.0,14046.246652324893,58867.51407062578
2022-10-11,Kookoos,19.0,7.5,6.75,39.0,691.75,40026.64073851351,76483.51085638895
2022-10-26,Kookoos,26.0,13.5,35.0,80.5,1607.5,8267.10249613581,71489.64774979878
2022-11-11,Kookoos,15.75,8.25,12.75,74.0,698.75,11901.386042779752,80672.18760159367
2022-12-29,Kookoos,7.666666666666667,13.833333333333334,9.0,30.666666666666668,439.6666666666667,5764.1366740365975,38031.44782013059
2023-01-20,Kookoos,9.75,9.5,13.5,40.25,703.0,58455.180431496796,112063.80640860039
2023-01-23,Kookoos,25.333333333333332,10.333333333333334,11.333333333333334,35.333333333333336,568.0,5186.189218463531,24421.547315059564
2023-01-26,Kookoos,11.5,4.0,11.0,31.0,379.0,6052.660218785189,20052.618775583924
2023-03-01,Kookoos,10.5,3.5,4.0,27.0,677.0,1558.0301378932975,30695.925116702252
2023-03-08,Kookoos,8.333333333333334,2.3333333333333335,7.666666666666667,13.666666666666666,395.0,2176.570911091163,35587.51591448496
2023-03-29,Kookoos,32.0,7.0,11.0,44.0,1098.0,16486.47530909798,39555.64514333615
2023-04-12,Kookoos,13.0,3.75,8.25,41.0,417.75,17562.417364014334,43290.297077337855
2023-05-08,Kookoos,16.0,9.5,8.0,21.0,464.0,3574.7626341458317,24245.23110397657
2023-05-10,Kookoos,18.666666666666668,7.333333333333333,11.333333333333334,34.0,454.3333333333333,5954.684545697623,25049.389237481373
2023-06-27,Kookoos,7.5,8.333333333333334,9.833333333333334,55.833333333333336,383.8333333333333,16086.299406835364,49741.54757133141
2023-08-01,Kookoos,8.0,1.5,3.0,15.0,236.5,655.1538336538636,14981.211249989448
2023-08-14,Kookoos,19.333333333333332,19.333333333333332,16.666666666666668,84.33333333333333,1104.3333333333333,18575.85717589891,95414.18162686499
2023-08-17,Kookoos,11.75,14.0,7.0,59.5,406.0,8007.996107878685,24249.264584588862
2023-09-19,Kookoos,7.0,7.166666666666667,8.666666666666666,50.0,357.5,28098.65555342608,46212.50260045651
2023-11-07,Kookoos,10.666666666666666,12.0,7.666666666666667,19.333333333333332,717.0,4318.050529061605,20393.896812320403
2023-11-10,Kookoos,14.333333333333334,11.666666666666666,7.0,54.0,497.6666666666667,6425.846981735972,17809.248018159746
2023-12-09,Kookoos,10.0,11.0,4.0,6.0,619.0,4551.840533306618,10790.769748954384
2023-12-13,Kookoos,8.666666666666666,21.0,8.333333333333334,54.333333333333336,346.0,8388.253497381545,22465.07890014703
2023-12-14,Kookoos,12.6,16.0,7.0,88.0,555.2,133165.5560685075,155935.98082155772
2023-12-29,Kookoos,12.0,8.75,5.75,62.25,437.75,18816.042782279197,32088.41840365575
2024-02-13,Kookoos,4.0,13.0,4.666666666666667,60.0,385.0,3137.2854655425394,16097.193892823776
2024-02-21,Kookoos,12.333333333333334,12.333333333333334,18.0,35.666666666666664,554.0,5270.6260466619515,25041.69249078065
2024-03-05,Kookoos,6.5,8.5,8.5,99.5,309.5,11783.980561016497,20813.78501152003
2024-03-09,Kookoos,11.5,14.25,5.25,44.75,604.5,6759.943005874832,32170.87328079852
2024-03-30,Kookoos,10.75,9.5,7.25,183.75,426.5,54664.65181494176,86991.43277521024
2024-04-09,Kookoos,17.0,4.5,7.0,124.0,1210.0,46215.61042326881,106198.92741629615
2024-04-26,Kookoos,12.25,9.0,3.25,114.0,565.5,17805.407920653415,47132.09521695139
2024-06-18,Kookoos,17.333333333333332,12.0,11.333333333333334,185.0,588.0,11387.105088860157,30260.94139336897
2024-07-09,Kookoos,10.75,6.25,7.5,55.25,516.5,2529.3131688617013,20916.392456015983
2024-08-08,Kookoos,7.0,24.5,4.0,182.0,118.5,26248.169607681422,30088.08962704745
2024-08-31,Kookoos,12.0,13.5,7.5,141.0,345.5,1942.397181307367,9529.937872405644
2024-09-07,Kookoos,22.0,18.0,9.0,97.0,818.0,5355.935916005035,17037.181529408328
2024-09-20,Kookoos,8.5,6.75,6.75,154.25,426.5,18705.703047435643,35979.098610376735
2024-11-07,Kookoos,9.333333333333334,13.333333333333334,12.666666666666666,77.33333333333333,456.0,4959.645907048245,25418.542504301873
2024-11-16,Kookoos,3.5,8.5,7.0,22.5,377.0,16066.444714356287,31273.767377209602
2024-11-21,Kookoos,16.666666666666668,9.666666666666666,3.6666666666666665,50.0,292.6666666666667,5824.017300683239,24656.86719736947
2024-12-03,Kookoos,9.0,20.0,4.0,46.0,334.0,2691.0754511522646,13814.121563678887
2024-12-04,Kookoos,19.0,21.5,15.5,70.5,566.5,11586.972864577234,33092.51242427999
2025-01-29,Kookoos,12.333333333333334,5.333333333333333,11.333333333333334,24.333333333333332,664.3333333333334,21795.85284677019,45868.77498261421
2025-02-01,Kookoos,10.0,7.333333333333333,6.333333333333333,63.333333333333336,427.0,6879.5258512950095,37153.4718372217
2025-02-05,Kookoos,14.333333333333334,8.333333333333334,5.333333333333333,25.333333333333332,735.0,34959.62593587592,81392.7382807448
2025-02-22,Kookoos,6.25,10.75,4.25,56.25,279.75,17674.80061100205,34208.792310870485
2025-03-04,Kookoos,8.5,7.0,11.0,58.5,417.5,8044.822786928717,27435.972729702695
2025-03-11,Kookoos,9.333333333333334,6.333333333333333,7.666666666666667,142.0,710.3333333333334,6356.049412010352,29212.187272987354
2025-04-01,Kookoos,16.0,3.6666666666666665,5.666666666666667,22.333333333333332,352.6666666666667,7280.1398312518,34990.701011784055
2025-04-22,Kookoos,8.666666666666666,7.0,10.0,128.0,461.6666666666667,27142.069980764034,40804.37427153804
2025-04-29,Kookoos,12.333333333333334,5.333333333333333,10.666666666666666,42.0,563.3333333333334,27116.80457558696,45078.66998522821
