Date,Site,Corallivore Density,Detritivore Density,Omnivore Density,Carnivore Density,Herbivore Density,Commercial Biomass,Total Biomass
2023-11-09,Salag MPA,7.8,22.8,1.8,52.8,237.8,11107.613877695161,25948.16849315727
2023-11-23,Salag MPA,10.666666666666666,30.0,5.166666666666667,53.0,437.5,13634.480274874544,38930.57053331379
2023-12-06,Salag MPA,8.75,17.75,4.0,35.0,385.25,62078.32013046365,76293.62204694138
2023-12-07,Salag MPA,10.333333333333334,47.0,13.0,90.66666666666667,444.3333333333333,13968.895977069424,34371.633607965174
2024-01-18,Salag MPA,8.0,15.25,1.5,75.75,721.25,88536.9106073472,106840.31896776431
2024-02-28,Salag MPA,9.0,10.75,3.0,54.25,560.75,150997.22635498323,169683.66806746984
2024-03-14,Salag MPA,13.0,13.0,8.25,65.0,557.0,28875.9129317291,49584.79526157786
2024-03-28,Salag MPA,12.0,10.333333333333334,5.333333333333333,77.66666666666667,610.3333333333334,72816.45104107201,95263.21060172404
2024-04-12,Salag MPA,13.0,15.666666666666666,3.6666666666666665,76.33333333333333,833.3333333333334,72087.26115724813,96293.05374711302
2024-04-24,Salag MPA,18.5,14.75,7.75,112.75,700.25,23330.649797096215,55753.12257117916
2024-05-10,Salag MPA,10.5,20.0,4.0,90.5,550.5,4015.4066162470035,11812.842167836601
2024-07-16,Salag MPA,10.5,16.25,1.25,40.75,421.5,19320.817027270303,34990.26028577593
2024-08-01,Salag MPA,13.0,7.75,4.0,45.25,206.75,6047.24996260876,17108.187411545914
2024-08-29,Salag MPA,9.5,11.0,5.0,70.5,473.0,100554.52414548953,109472.0907802973
2024-09-27,Salag MPA,11.0,12.0,7.0,80.5,695.0,35146.639810107175,47677.781264335
2024-10-04,Salag MPA,22.5,42.5,5.0,129.5,579.0,10412.836356305505,27419.37904912712
2024-11-01,Salag MPA,8.333333333333334,14.0,2.6666666666666665,58.666666666666664,188.66666666666666,10471.759576048415,21284.24466427671
2024-11-20,Salag MPA,11.333333333333334,13.0,3.3333333333333335,33.0,130.33333333333334,6711.955301184739,16286.59799509682
2024-12-05,Salag MPA,18.333333333333332,21.666666666666668,6.666666666666667,88.33333333333333,575.0,56922.68114764968,92295.32605542718
2025-02-12,Salag MPA,12.0,11.666666666666666,3.6666666666666665,63.0,517.6666666666666,43461.740674265995,70357.06575257229
2025-02-20,Salag MPA,7.666666666666667,10.11111111111111,2.888888888888889,71.33333333333333,427.0,65214.21080983314,99797.94882396096
2025-03-14,Salag MPA,9.666666666666666,12.333333333333334,2.0,61.666666666666664,401.6666666666667,26026.560227700767,43848.542135540316
2025-03-29,Salag MPA,18.0,12.5,8.5,43.0,341.5,1935.4051042984045,5588.110163052656
2025-04-09,Salag MPA,7.333333333333333,13.333333333333334,4.333333333333333,30.333333333333332,373.0,18045.220015990788,30485.770278359847
2025-04-18,Salag MPA,8.0,15.0,1.0,63.666666666666664,433.0,11990.005515566416,29568.724593737876
2025-04-23,Salag MPA,12.666666666666666,13.333333333333334,4.0,67.0,688.0,72907.50930790791,91315.24801706425
2025-05-07,Salag MPA,7.5,7.0,2.5,42.5,463.0,15795.940400172387,22040.331876426346
