Date,Site,Corallivore Density,Detritivore Density,Omnivore Density,Carnivore Density,Herbivore Density,Commercial Biomass,Total Biomass
2023-05-16,Lutoban South MPA,17.4,9.0,19.6,23.6,460.2,22740.46834558205,51998.545837636186
2023-05-22,Lutoban South MPA,13.666666666666666,17.0,10.333333333333334,49.333333333333336,332.3333333333333,6050.2871131411175,33779.36689886527
2023-06-23,Lutoban South MPA,7.0,8.666666666666666,11.166666666666666,69.16666666666667,438.6666666666667,28232.97514884766,55316.187400008945
2023-07-29,Lutoban South MPA,5.25,8.25,14.0,34.5,210.0,4610.198574143757,19551.062783726957
2023-08-08,Lutoban South MPA,10.75,7.75,13.5,32.75,395.5,15484.874002593202,33483.53216334487
2023-08-15,Lutoban South MPA,12.75,18.25,17.25,78.5,511.75,11554.35994430992,35356.85763385777
2023-09-11,Lutoban South MPA,5.75,12.0,10.5,82.75,410.5,2452.825682136393,19132.14627140167
2023-10-12,Lutoban South MPA,7.333333333333333,21.0,16.0,37.0,341.6666666666667,8106.269707060477,17839.96822681373
2023-11-04,Lutoban South MPA,7.666666666666667,23.666666666666668,17.666666666666668,33.0,397.0,3537.411901296398,11503.70314102471
2023-11-20,Lutoban South MPA,10.0,16.5,11.0,91.5,361.0,3072.624195116817,7157.24296116211
2023-12-08,Lutoban South MPA,19.0,44.0,33.0,144.0,890.0,14895.835588852819,35524.617603148
2023-12-15,Lutoban South MPA,16.0,30.5,13.5,155.5,975.5,32745.658103485028,52293.453771624656
2024-01-02,Lutoban South MPA,8.0,18.0,11.0,32.0,224.0,1270.9334208277426,3643.624168840133
2024-01-13,Lutoban South MPA,11.0,40.0,6.5,35.0,412.5,3866.816821540156,14109.57894340095
2024-02-06,Lutoban South MPA,9.0,17.5,8.75,41.25,437.75,11107.67689008397,26470.869373685513
2024-02-22,Lutoban South MPA,12.0,26.0,13.0,74.0,446.0,3978.6404971504458,13625.187331243833
2024-03-01,Lutoban South MPA,7.0,9.0,5.75,38.0,457.5,19561.543076634596,42824.82921771231
2024-03-05,Lutoban South MPA,16.666666666666668,12.0,17.0,190.66666666666666,414.0,9896.433612457095,30856.659205703036
2024-03-22,Lutoban South MPA,15.0,24.666666666666668,15.333333333333334,80.33333333333333,758.6666666666666,7911.484949068784,45444.44095010944
2024-04-24,Lutoban South MPA,13.0,21.0,10.0,31.0,594.0,3942.318537835217,10314.687159121118
2024-06-12,Lutoban South MPA,5.0,7.0,7.666666666666667,46.0,257.0,8205.518530511963,14252.492946761617
2024-06-14,Lutoban South MPA,6.5,8.75,10.75,68.5,304.25,20081.0586610636,35269.586135133715
2024-07-11,Lutoban South MPA,7.5,8.0,7.25,97.0,456.5,17336.57458181064,34827.14543618966
2024-10-08,Lutoban South MPA,11.0,23.0,18.0,76.0,663.25,17230.68965701913,38299.91303323283
2024-10-11,Lutoban South MPA,19.666666666666668,33.0,18.0,133.0,789.0,10593.379595967726,40969.66820840596
2024-11-29,Lutoban South MPA,10.0,11.0,15.0,94.0,306.5,82921.01566678371,96898.79433401932
2024-12-17,Lutoban South MPA,11.0,14.285714285714286,11.0,71.57142857142857,297.57142857142856,22371.02443961088,50137.008826421465
2024-12-28,Lutoban South MPA,8.666666666666666,11.666666666666666,9.0,23.0,243.33333333333334,10902.794784649202,23116.12994698009
2025-02-08,Lutoban South MPA,6.666666666666667,8.0,7.333333333333333,33.0,426.6666666666667,32056.58967037974,50449.55108622758
2025-02-14,Lutoban South MPA,13.0,10.0,2.5,28.5,317.5,7973.762331330942,16596.03304876357
2025-02-25,Lutoban South MPA,1.0,6.0,5.0,17.0,83.0,1239.0263406235708,2355.8140420209916
2025-02-27,Lutoban South MPA,8.0,11.5,8.5,44.0,361.0,8083.408100560353,18033.10498135555
2025-03-06,Lutoban South MPA,6.666666666666667,8.333333333333334,9.666666666666666,27.0,223.0,4805.434416569549,17007.750600326726
2025-03-12,Lutoban South MPA,8.666666666666666,4.666666666666667,7.0,41.666666666666664,328.3333333333333,23571.714731439504,33840.272647359554
2025-04-04,Lutoban South MPA,6.5,5.5,10.0,21.0,436.0,21159.630330949716,30591.255465570634
2025-04-12,Lutoban South MPA,7.0,10.0,6.0,40.0,260.0,2530.720507871718,4888.113209840604
2025-04-16,Lutoban South MPA,8.5,8.5,4.5,28.5,211.5,2068.9689506526233,7386.807121529446
2025-04-23,Lutoban South MPA,13.333333333333334,4.0,7.666666666666667,38.333333333333336,468.0,8388.382582231334,21076.213859700416
2025-04-25,Lutoban South MPA,3.5,12.0,10.0,64.0,323.0,10918.835684707652,18345.859529222907
2025-05-01,Lutoban South MPA,8.5,6.5,11.0,30.0,386.5,1588.079720601153,10938.464750005274
