Date,Site,Corallivore Density,Detritivore Density,Omnivore Density,Carnivore Density,Herbivore Density,Commercial Biomass,Total Biomass
2019-06-18,Maluay Malatapay MPA,42.333333333333336,42.666666666666664,47.666666666666664,30.666666666666668,577.0,63160.52871179679,77898.69849777628
2019-07-22,Maluay Malatapay MPA,19.0,23.5,38.0,21.5,210.75,44204.89890716382,52177.82758307549
2019-10-23,Maluay Malatapay MPA,4.333333333333333,6.666666666666667,4.222222222222222,3.888888888888889,53.666666666666664,28877.432933431162,30531.670178931534
2019-10-25,Maluay Malatapay MPA,6.285714285714286,16.285714285714285,8.428571428571429,7.285714285714286,92.42857142857143,41020.27969450615,43329.05615902179
2019-11-14,Maluay Malatapay MPA,35.0,53.0,30.0,20.0,1109.0,6527.112047403995,15599.793995552864
2019-11-27,Maluay Malatapay MPA,10.0,35.0,34.0,78.0,49.0,2147.537945373627,2898.3275253934635
2019-11-28,Maluay Malatapay MPA,32.0,51.5,33.5,14.5,487.0,6182.861556171711,12255.26300733889
2019-12-04,Maluay Malatapay MPA,22.666666666666668,55.666666666666664,24.333333333333332,214.66666666666666,90.0,46107.244357064905,50888.832595175176
2019-12-06,Maluay Malatapay MPA,30.333333333333332,45.333333333333336,23.0,46.666666666666664,382.3333333333333,61140.76820150595,69250.78504563835
2019-12-17,Maluay Malatapay MPA,12.666666666666666,27.5,21.666666666666668,29.333333333333332,161.83333333333334,34555.03184769116,48013.91547671566
2022-05-21,Maluay Malatapay MPA,11.2,8.0,19.0,55.8,546.8,55830.0649548237,72845.92041984873
2022-05-23,Maluay Malatapay MPA,18.4,11.2,24.2,79.6,417.2,44058.203370490344,87469.90895414025
2022-06-03,Maluay Malatapay MPA,10.5,11.5,26.75,44.75,698.25,25914.280722544492,62455.42704286089
2022-06-24,Maluay Malatapay MPA,7.0,10.5,13.5,35.5,348.75,16000.650883829388,32458.03672613196
2022-07-07,Maluay Malatapay MPA,2.5,9.0,12.5,50.5,205.0,1339.0145834978907,5414.973051485872
2022-07-08,Maluay Malatapay MPA,7.666666666666667,13.0,24.0,55.333333333333336,341.0,9053.63918642536,20719.73579640327
2022-08-16,Maluay Malatapay MPA,10.0,9.0,5.5,415.5,138.5,724.1367100320415,4454.856356516935
2022-09-17,Maluay Malatapay MPA,7.0,9.0,20.0,225.0,1266.0,49987.05401912071,54545.567196362594
2022-10-03,Maluay Malatapay MPA,9.666666666666666,15.0,26.666666666666668,125.33333333333333,510.6666666666667,16975.98443524499,29936.096139920915
2022-10-07,Maluay Malatapay MPA,5.0,5.0,11.75,81.0,194.25,1421.5769243648315,9748.475826837348
2022-10-12,Maluay Malatapay MPA,14.25,12.0,21.75,46.25,571.25,29717.14464090632,45926.416730393044
2022-10-17,Maluay Malatapay MPA,9.5,44.5,51.0,154.0,640.0,7890.531862587314,29649.78688692755
2022-10-20,Maluay Malatapay MPA,11.333333333333334,14.333333333333334,30.333333333333332,146.0,582.3333333333334,1703.4743624250568,33675.420723811796
2022-12-13,Maluay Malatapay MPA,7.833333333333333,18.166666666666668,21.5,88.16666666666667,521.6666666666666,30671.55221613904,63773.09236972086
2023-01-23,Maluay Malatapay MPA,7.25,6.5,7.25,175.5,180.25,10991.793804455636,30300.58434980667
2023-02-20,Maluay Malatapay MPA,5.0,4.0,3.5,8.5,164.0,1847.808933110883,7200.693643452218
2023-03-07,Maluay Malatapay MPA,9.5,9.5,12.25,33.0,281.5,24434.13595174257,55321.19958539654
2023-03-20,Maluay Malatapay MPA,10.25,6.25,12.5,37.25,340.5,2171.89950834866,25926.92800980628
2023-03-23,Maluay Malatapay MPA,8.0,13.0,20.0,37.333333333333336,543.0,8868.166941851849,32610.982327807338
2023-05-02,Maluay Malatapay MPA,6.333333333333333,13.333333333333334,9.0,26.333333333333332,194.66666666666666,13568.071875578222,21806.023273819486
2023-05-03,Maluay Malatapay MPA,5.666666666666667,12.666666666666666,13.0,49.666666666666664,403.6666666666667,2304.577207083289,10696.609611535432
2023-06-20,Maluay Malatapay MPA,13.75,12.75,22.25,57.25,861.0,23111.176620792583,55677.72345878355
2023-07-24,Maluay Malatapay MPA,11.166666666666666,5.333333333333333,13.166666666666666,39.666666666666664,337.0,15725.30599640466,36052.59618303651
2023-08-04,Maluay Malatapay MPA,4.833333333333333,10.0,10.166666666666666,30.5,253.66666666666666,17932.080412131323,63572.13692183078
2023-08-29,Maluay Malatapay MPA,28.0,26.0,15.0,53.0,431.0,700.7861773620549,5988.955602003248
2023-09-14,Maluay Malatapay MPA,10.166666666666666,15.166666666666666,12.0,90.5,371.5,22464.972209232266,44399.198692099664
2023-10-07,Maluay Malatapay MPA,9.333333333333334,24.333333333333332,9.666666666666666,76.0,186.33333333333334,4035.9666059464994,12563.888842322636
2023-10-10,Maluay Malatapay MPA,8.0,14.0,15.0,101.0,186.0,757.2557711700741,3837.8146186320855
2023-11-11,Maluay Malatapay MPA,3.5,18.5,10.5,37.0,321.0,4399.853429002714,11559.586720684369
2023-11-18,Maluay Malatapay MPA,4.5,13.0,11.0,102.5,265.5,12685.798883991834,17535.526656509162
2023-12-05,Maluay Malatapay MPA,21.0,29.5,32.5,68.5,618.0,6687.032521028895,22943.723817597354
2023-12-08,Maluay Malatapay MPA,22.0,23.0,13.0,446.0,509.0,9502.642052192185,15651.984258983384
2024-01-09,Maluay Malatapay MPA,6.0,41.0,52.0,164.0,450.0,5155.541897210959,11810.453043485018
2024-01-12,Maluay Malatapay MPA,15.5,39.0,29.5,84.0,590.5,18231.815308802717,33464.50210539839
2024-01-16,Maluay Malatapay MPA,7.0,11.0,12.0,122.0,163.0,3019.0580573607476,5714.595070478442
2024-02-16,Maluay Malatapay MPA,17.0,14.75,2.75,230.0,161.25,34642.20970049239,49879.677612643696
2024-02-21,Maluay Malatapay MPA,4.5,11.5,18.0,249.0,606.5,30832.875800673082,50022.47501383413
2024-03-07,Maluay Malatapay MPA,8.0,11.0,7.5,29.5,180.5,2302.4598121843865,6952.968664877558
2024-03-13,Maluay Malatapay MPA,5.5,17.0,16.5,54.5,267.0,4198.573517854307,14970.043030444507
2024-03-26,Maluay Malatapay MPA,6.75,13.0,15.0,118.0,370.75,17245.415348873626,69493.59960116804
2024-04-05,Maluay Malatapay MPA,36.0,21.0,10.0,102.0,1345.0,3618.1831479916195,17405.793364642697
2024-04-27,Maluay Malatapay MPA,9.666666666666666,15.666666666666666,11.0,85.66666666666667,427.3333333333333,60651.99186979545,78988.13166529525
2024-06-06,Maluay Malatapay MPA,6.75,7.0,10.5,76.5,306.0,33220.539086582394,49148.083357185824
2024-07-10,Maluay Malatapay MPA,8.0,19.0,25.0,474.0,477.0,706.659460570238,5732.0050045896005
2024-08-28,Maluay Malatapay MPA,14.0,22.0,21.5,106.0,447.5,6174.797141021584,18258.062591080226
2024-08-30,Maluay Malatapay MPA,19.0,26.0,17.0,116.0,466.0,5394.310238163086,14892.165036718001
2024-09-01,Maluay Malatapay MPA,11.0,10.0,5.0,26.0,258.0,5109.146071787432,8487.444766561075
2024-09-05,Maluay Malatapay MPA,3.3333333333333335,9.333333333333334,13.333333333333334,111.0,362.0,35890.10748147594,44730.35514591113
2024-09-12,Maluay Malatapay MPA,8.0,9.0,8.0,82.0,225.0,26020.93774021195,35648.27668238061
2024-10-23,Maluay Malatapay MPA,4.0,5.5,3.0,20.0,196.0,4601.277701426691,8455.692682242996
2024-11-05,Maluay Malatapay MPA,13.333333333333334,20.333333333333332,23.0,120.66666666666667,695.3333333333334,7686.626058539877,40518.50055101722
2024-11-28,Maluay Malatapay MPA,7.666666666666667,14.0,16.0,57.0,266.3333333333333,12772.527115331506,30138.379230164814
2024-12-06,Maluay Malatapay MPA,4.0,18.0,4.0,68.0,289.0,4548.938648193677,8854.207008937252
2024-12-13,Maluay Malatapay MPA,7.5,17.25,11.0,69.0,221.0,8430.420244041165,23649.565036512868
2025-01-02,Maluay Malatapay MPA,8.333333333333334,14.666666666666666,14.0,211.33333333333334,855.0,128272.77960495824,144011.99915979456
2025-01-11,Maluay Malatapay MPA,2.0,12.0,1.0,26.333333333333332,85.33333333333333,4542.8197002101215,13000.235049270943
2025-01-16,Maluay Malatapay MPA,8.0,15.0,17.0,59.333333333333336,364.0,18568.71708359873,30666.268171700114
2025-01-21,Maluay Malatapay MPA,7.0,12.0,5.0,16.0,671.0,95195.48764683268,102429.26327156597
2025-01-31,Maluay Malatapay MPA,12.0,12.5,18.0,58.0,701.0,9614.247959034723,44419.71817408429
2025-02-04,Maluay Malatapay MPA,10.0,25.0,21.0,106.0,177.0,2954.1687599354386,8983.890090180688
2025-03-04,Maluay Malatapay MPA,9.666666666666666,6.666666666666667,13.666666666666666,87.0,215.33333333333334,5425.329273450916,14366.13638355322
2025-03-13,Maluay Malatapay MPA,10.0,15.5,20.0,68.5,660.5,10832.866826729267,29578.16558381312
2025-03-15,Maluay Malatapay MPA,11.0,9.5,17.5,337.5,215.5,27869.308913584544,33281.72560331177
2025-04-10,Maluay Malatapay MPA,5.666666666666667,7.333333333333333,14.333333333333334,37.0,301.3333333333333,49672.30854908963,62040.17894158148
2025-04-24,Maluay Malatapay MPA,1.5,8.5,5.0,14.5,45.5,1486.6924163519857,3544.6533679988893
2025-05-02,Maluay Malatapay MPA,2.5,4.0,4.5,216.5,291.0,25793.466772605225,33359.86358968378
