Date,Site,Corallivore Density,Detritivore Density,Omnivore Density,Carnivore Density,Herbivore Density,Commercial Biomass,Total Biomass
2020-01-24,DAUIN POBLACION MPA,22.0,12.0,18.5,5.0,108.0,21839.196109806333,39575.564189203986
2022-06-25,DAUIN POBLACION MPA,27.5,18.5,32.0,82.5,2565.5,38768.51226195101,81428.25288769345
2022-07-06,DAUIN POBLACION MPA,28.0,11.5,26.0,59.5,1575.0,9334.305828767778,51348.66294115253
2022-07-13,DAUIN POBLACION MPA,32.0,16.0,28.5,92.5,1372.0,18960.165331807035,47734.154982156346
2022-07-19,DAUIN POBLACION MPA,14.0,11.333333333333334,19.666666666666668,136.0,873.0,21441.234464554618,123452.85647927185
2022-08-18,DAUIN POBLACION MPA,48.5,36.0,21.0,186.5,2228.0,12958.201571510534,66212.99866466719
2022-09-16,DAUIN POBLACION MPA,11.833333333333334,10.5,15.833333333333334,73.83333333333333,1005.1666666666666,39633.35088097795,91709.03297947596
2022-10-04,DAUIN POBLACION MPA,8.666666666666666,12.333333333333334,16.333333333333332,106.66666666666667,1743.3333333333333,71100.78045672171,102546.1048822319
2022-10-06,DAUIN POBLACION MPA,5.0,6.0,11.5,72.0,960.75,23878.656294891684,49012.53674686256
2022-10-25,DAUIN POBLACION MPA,22.0,17.0,19.0,292.5,1225.5,7680.116970177135,64766.987572498074
2022-12-17,DAUIN POBLACION MPA,12.0,11.25,19.25,86.75,1077.75,32214.53228545101,69163.85774380348
2022-12-27,DAUIN POBLACION MPA,24.0,7.0,5.0,102.0,1265.0,7413.323169225281,56425.11123882858
2023-01-10,DAUIN POBLACION MPA,18.5,24.5,20.5,124.5,1652.0,8125.7065579265,49773.07985966536
2023-01-11,DAUIN POBLACION MPA,1.5,3.0,10.5,84.0,692.5,10272.618763216899,22279.599570582097
2023-01-25,DAUIN POBLACION MPA,15.5,9.0,10.5,53.75,1008.25,36699.158417080806,76195.94250744418
2023-01-27,DAUIN POBLACION MPA,8.0,7.333333333333333,3.0,44.0,813.3333333333334,15827.200591570321,35734.85328588861
