Date,Site,Corallivore Density,Detritivore Density,Omnivore Density,Carnivore Density,Herbivore Density,Commercial Biomass,Total Biomass
2024-02-15,Andulay MPA,68.5,15.0,7.0,59.5,631.0,5579.711345970697,29436.857166158137
2024-02-22,Andulay MPA,14.5,9.5,6.5,29.0,969.5,2894.5504082834436,17928.90812367576
2024-03-06,Andulay MPA,7.666666666666667,13.333333333333334,15.0,161.33333333333334,558.0,52582.76336327975,71648.0841038362
2024-03-14,Andulay MPA,21.5,23.0,24.0,123.5,838.5,45951.91547461241,62432.70839559226
2024-04-06,Andulay MPA,16.333333333333332,19.333333333333332,22.333333333333332,353.0,1129.3333333333333,22487.50173207127,99827.74341547392
2024-05-09,Andulay MPA,9.0,11.0,3.5,97.0,420.0,27355.84524349649,36350.135486750994
2024-06-04,Andulay MPA,10.0,9.333333333333334,20.666666666666668,96.33333333333333,588.6666666666666,4253.3210690005335,21591.893234620216
2024-06-11,Andulay MPA,6.0,15.5,20.0,133.5,787.5,4048.488515722517,18090.106783610434
2024-06-29,Andulay MPA,23.0,25.0,17.0,174.0,1372.0,9874.713090735644,21727.36039971082
2024-07-09,Andulay MPA,27.0,30.0,21.5,175.0,1221.0,7401.827808433731,27129.97458107973
2024-08-13,Andulay MPA,22.5,17.5,15.5,118.0,1056.0,11260.476645992516,23520.105499892743
2024-09-12,Andulay MPA,6.0,14.0,12.5,99.0,601.0,36094.46250696386,48279.33069429896
2024-09-17,Andulay MPA,14.5,7.25,11.25,41.75,816.25,23385.655821791555,50370.26265064114
2024-10-30,Andulay MPA,10.0,18.0,10.333333333333334,111.33333333333333,745.0,9323.699513966492,28326.152843966
2024-11-12,Andulay MPA,8.0,9.5,15.5,139.5,829.5,5992.795009135251,42567.94325633168
2024-11-22,Andulay MPA,16.5,14.5,16.5,154.0,437.5,6072.385319782251,22982.445628769616
2024-12-03,Andulay MPA,14.0,9.0,12.333333333333334,111.0,531.3333333333334,8786.627531542508,44430.20979404943
2024-12-12,Andulay MPA,6.333333333333333,14.0,15.333333333333334,81.33333333333333,336.0,9080.827783275394,19246.600221835648
2024-12-27,Andulay MPA,5.25,11.75,19.0,100.75,429.75,9285.973240797846,30478.795708082405
2025-01-22,Andulay MPA,18.5,12.5,10.5,50.0,735.5,40350.00317766506,97229.28322232683
2025-02-12,Andulay MPA,11.75,6.0,16.5,78.0,702.5,30709.769100614096,65240.287896029324
2025-02-13,Andulay MPA,18.5,6.0,22.5,73.0,949.5,25163.008127623594,54253.52162801522
2025-03-05,Andulay MPA,13.333333333333334,7.666666666666667,20.666666666666668,66.66666666666667,660.3333333333334,44402.44279349737,65501.72871193506
2025-03-13,Andulay MPA,15.0,11.666666666666666,13.0,55.333333333333336,680.0,28577.553135707556,51025.65958983458
2025-04-12,Andulay MPA,12.0,6.333333333333333,17.0,103.66666666666667,569.0,12188.98237837613,26131.99112750685
2025-04-15,Andulay MPA,16.0,14.0,5.0,46.0,316.0,6299.557176467126,9496.9424162614
2025-04-19,Andulay MPA,8.333333333333334,8.666666666666666,11.333333333333334,113.0,696.0,14748.160990539915,41806.85727093997
2025-04-22,Andulay MPA,13.0,11.5,2.5,82.0,623.5,6006.475692972726,21119.403361611312
2025-05-03,Andulay MPA,3.5,7.0,13.0,74.0,476.5,1798.1445366205521,12636.171084560021
